State,City, Latitude, Longitude
CO,Phippsburg,40.230139,-106.950796
CO,Piedra,37.441795,-107.168427
CO,Pierce,40.633499,-104.755178
CO,Pine Brook Hill,40.038359,-105.30736
CO,Pitkin,38.608612,-106.516466
CO,Platteville,40.216683,-104.824077
CO,Poncha Springs,38.518844,-106.072576
CO,Ponderosa Park,39.39873,-104.635535
CO,Portland,38.089222,-107.695234
CO,Pritchett,37.370009,-102.858749
CO,Pueblo,38.269934,-104.612294
CO,Pueblo West,38.358714,-104.75341
CO,Ramah,39.122238,-104.167334
CO,Rangely,40.095177,-108.75674
CO,Raymer (New Raymer),40.607758,-103.844329
CO,Red Cliff,39.509143,-106.37003
CO,Red Feather Lakes,40.809474,-105.578991
CO,Redlands,39.08489,-108.655022
CO,Redstone,39.180281,-107.238289
CO,Redvale,38.176064,-108.412508
CO,Rico,37.688569,-108.031434
CO,Ridgway,38.159128,-107.753111
CO,Rifle,39.537565,-107.770345
CO,Rock Creek Park,38.701068,-104.834702
CO,Rockvale,38.364713,-105.164779
CO,Rocky Ford,38.050212,-103.722672
CO,Rollinsville,39.923187,-105.51355
CO,Romeo,37.171819,-105.985414
CO,Roxborough Park,39.450614,-105.074057
CO,Rye,37.921281,-104.932135
CO,Saddle Ridge,40.313071,-103.802297
CO,Saguache,38.086247,-106.140876
CO,St. Ann Highlands,39.987297,-105.455806
CO,St. Mary's,39.816531,-105.647138
CO,Salida,38.530275,-105.998784
CO,Salt Creek,38.238939,-104.588188
CO,San Acacio,37.208634,-105.566638
CO,Sanford,37.257425,-105.900741
CO,San Luis,37.202341,-105.422469
CO,Sawpit,37.994621,-108.001189
CO,Security-Widefield,38.75113,-104.716023
CO,Sedalia,39.439705,-104.969909
CO,Sedgwick,40.935068,-102.525674
CO,Segundo,37.12252,-104.739742
CO,Seibert,39.297967,-102.869524
CO,Seven Hills,40.033702,-105.330748
CO,Severance,40.539441,-104.870121
CO,Shaw Heights,39.85753,-105.039085
CO,Sheridan,39.647757,-105.017457
CO,Sheridan Lake,38.466677,-102.294142
CO,Sherrelwood,39.838251,-105.002316
CO,Silt,39.547648,-107.654073
CO,Silver Cliff,38.129203,-105.399189
CO,Silver Plume,39.695445,-105.726666
CO,Silverthorne,39.654012,-106.092443
CO,Silverton,37.811092,-107.664643
CO,Simla,39.141051,-104.081754
CO,Smeltertown,38.552322,-106.008417
CO,Snowmass,39.216872,-106.943974
CO,Snyder,40.330825,-103.591971
CO,Southern Ute,37.074888,-107.593308
CO,South Fork,37.669186,-106.642851
CO,Springfield,37.404915,-102.618898
CO,Starkville,37.11682,-104.523298
CO,Steamboat Springs,40.475587,-106.822935
CO,Sterling,40.620706,-103.191867
CO,Stonegate,39.535426,-104.803739
CO,Stonewall Gap,37.160473,-105.034201
CO,Strasburg,39.720709,-104.318187
CO,Stratmoor,38.771957,-104.777773
CO,Stratton,39.302883,-102.603473
CO,Sugar,38.232773,-103.663312
CO,Sugarloaf,40.018875,-105.407669
CO,Sunshine,40.063653,-105.369587
CO,Superior,39.93119,-105.159085
CO,Swink,38.014148,-103.628163
CO,Tabernash,39.978844,-105.844368
CO,Tall Timber,40.01515,-105.349822
CO,Telluride,37.939664,-107.817888
CO,The Pinery,39.448389,-104.749486
CO,Thornton,39.91942,-104.942808
CO,Timnath,40.53309,-104.961193
CO,Todd Creek,39.978713,-104.868319
CO,Towaoc,37.212599,-108.726461
CO,Towner,38.4704,-102.080455
CO,Trail Side,40.24904,-103.843203
CO,Trinidad,37.173157,-104.490326
CO,Twin Lakes,39.822719,-105.003969
CO,Twin Lakes,39.103708,-106.318984
CO,Two Buttes,37.560664,-102.396556
CO,Upper Bear Creek,39.626857,-105.409545
CO,Vail,39.637527,-106.364526
CO,Valdez,37.125794,-104.672861
CO,Valmont,40.036836,-105.20869
CO,Vernon,39.939552,-102.306922
CO,Victor,38.708996,-105.141845
CO,Vilas,37.373664,-102.447416
CO,Vineland,38.244738,-104.459866
CO,Vona,39.302119,-102.743352
CO,Walden,40.731584,-106.281336
CO,Walsenburg,37.630598,-104.781719
CO,Walsh,37.386107,-102.279933
CO,Ward,40.073201,-105.515621
CO,Watkins,39.703135,-104.576753
CO,Welby,39.840215,-104.965345
CO,Weldona,40.348408,-103.969365
CO,Wellington,40.699366,-105.005825
CO,Westcliffe,38.134203,-105.465306
CO,Westcreek,39.148934,-105.162303
CO,Westminster,39.88219,-105.064426
CO,Weston,37.145923,-104.868283
CO,West Pleasant View,39.732323,-105.178929
CO,Wheat Ridge,39.772675,-105.104801
CO,Wiggins,40.226588,-104.073498
CO,Wiley,38.155356,-102.719248
CO,Williamsburg,38.383984,-105.171179
CO,Windsor,40.477555,-104.9168
CO,Winter Park,39.877821,-105.782813
CO,Wolcott,39.70364,-106.679287
CO,Woodland Park,38.998846,-105.059362
CO,Woodmoor,39.104823,-104.843604
CO,Woody Creek,39.270873,-106.888331
CO,Wray,40.079953,-102.228622
CO,Yampa,40.152996,-106.908496
CO,Yuma,40.1244,-102.717612
CT,Ansonia,41.344249,-73.069825
CT,Baltic,41.609703,-72.081896
CT,Bantam,41.724745,-73.242263
CT,Bethel,41.372729,-73.41158
CT,Bethlehem,41.643961,-73.202792
CT,Blue Hills,41.813369,-72.695443
CT,Branford Center,41.277654,-72.816095
CT,Bridgeport,41.187393,-73.195757
CT,Bristol,41.681578,-72.940749
CT,Broad Brook,41.911153,-72.541127
CT,Brooklyn,41.789893,-71.954188
CT,Byram,41.001096,-73.65412
CT,Canaan,42.040094,-73.332881
CT,Cannondale,41.216034,-73.424873
CT,Canton Valley,41.831556,-72.897734
CT,Cheshire,41.502601,-72.899254
CT,Chester Center,41.401742,-72.452272
CT,Clinton,41.276405,-72.529
CT,Colchester,41.577782,-72.332885
CT,Collinsville,41.822245,-72.924487
CT,Conning Towers Nautilus Park,41.38922,-72.06376
CT,Cos Cob,41.048595,-73.591901
CT,Coventry Lake,41.775502,-72.323965
CT,Crystal Lake,41.933133,-72.374438
CT,Danbury,41.398741,-73.478103
CT,Danielson,41.806591,-71.884698
CT,Darien,41.05215,-73.479714
CT,Deep River Center,41.38168,-72.439062
CT,Derby,41.326124,-73.082574
CT,Durham,41.476083,-72.681664
CT,East Brooklyn,41.792052,-71.906423
CT,East Hampton,41.572605,-72.494904
CT,East Hartford,41.760695,-72.607646
CT,East Haven,41.293453,-72.858994
CT,Essex,41.35429,-72.391501
CT,Falls,41.957627,-73.356208
CT,Fenwick,41.27107,-72.354585
CT,Gales Ferry,41.421722,-72.084501
CT,Georgetown,41.241985,-73.435673
CT,Glastonbury Center,41.703147,-72.600521
CT,Glenville,41.035221,-73.664156
CT,Greenwich,41.025852,-73.630505
CT,Groton,41.325054,-72.066862
CT,Groton Long Point,41.314193,-72.010066
CT,Guilford Center,41.280512,-72.676216
CT,Hartford,41.765933,-72.681579
CT,Hazardville,41.989846,-72.525659
CT,Heritage,41.485914,-73.233301
CT,Higganum,41.481264,-72.548147
CT,Jewett,41.607202,-71.979791
CT,Kensington,41.627394,-72.776194
CT,Lake Pocotopaug,41.595691,-72.512939
CT,Lakeville,41.961716,-73.443185
CT,Litchfield,41.745704,-73.189238
CT,Long Hill,41.349888,-72.050411
CT,Madison Center,41.280223,-72.602272
CT,Manchester,41.781503,-72.518324
CT,Mansfield Center,41.767096,-72.186811
CT,Mashantucket,41.464469,-71.974754
CT,Meriden,41.536777,-72.794543
CT,Middletown,41.548611,-72.656784
CT,Milford,41.223643,-73.064555
CT,Moodus,41.503216,-72.45152
CT,Moosup,41.712515,-71.870441
CT,Mystic,41.355976,-71.955882
CT,Naugatuck,41.488478,-73.05192
CT,New Britain,41.676555,-72.786161
CT,New Hartford Center,41.88089,-72.972828
CT,New Haven,41.310809,-72.924953
CT,Newington,41.686993,-72.730839
CT,New London,41.332957,-72.096176
CT,New Milford,41.583691,-73.405971
CT,New Preston,41.691307,-73.334403
CT,Newtown,41.411908,-73.311962
CT,Niantic,41.316749,-72.199878
CT,Noank,41.337505,-71.99756
CT,Norfolk,41.992948,-73.195432
CT,North Granby,42.015989,-72.843177
CT,North Grosvenor Dale,41.986235,-71.903336
CT,North Haven,41.381459,-72.856369
CT,Northwest Harwinton,41.776446,-73.079487
CT,Norwalk,41.092739,-73.419796
CT,Norwich,41.54786,-72.089488
CT,Oakville,41.592337,-73.085216
CT,Old Greenwich,41.020119,-73.567675
CT,Old Mystic,41.383632,-71.986246
CT,Old Saybrook Center,41.286632,-72.358179
CT,Orange,41.284951,-73.024637
CT,Oxoboxo River,41.444859,-72.126864
CT,Pawcatuck,41.37389,-71.856422
CT,Pemberwick,41.018237,-73.656229
CT,Plainfield,41.674386,-71.923666
CT,Poquonock Bridge,41.336426,-72.012268
CT,Portland,41.577463,-72.619788
CT,Putnam,41.918532,-71.908072
CT,Quinebaug,42.011476,-71.926066
CT,Ridgefield,41.269727,-73.492668
CT,Riverside,41.030093,-73.583719
CT,Rockville,41.866701,-72.452505
CT,Salmon Brook,41.956758,-72.793167
CT,Saybrook Manor,41.283429,-72.406605
CT,Sharon,41.879026,-73.46163
CT,Shelton,41.304515,-73.139041
CT,Sherwood Manor,42.014731,-72.56604
CT,Simsbury Center,41.880359,-72.806607
CT,Somers,41.991077,-72.44293
CT,South Coventry,41.762763,-72.29599
CT,Southport,41.13494,-73.287125
CT,South Windham,41.683278,-72.184037
CT,Southwood Acres,41.960978,-72.571879
CT,South Woodstock,41.930579,-71.96922
CT,Stafford Springs,41.967856,-72.306381
CT,Stamford,41.079857,-73.546028
CT,Stonington,41.334765,-71.899459
CT,Storrs,41.805402,-72.25691
CT,Stratford,41.205688,-73.127986
CT,Suffield Depot,41.985212,-72.63925
CT,Tariffville,41.907559,-72.76818
CT,Terramuggus,41.633558,-72.471843
CT,Terryville,41.677838,-73.007933
CT,Thomaston,41.676849,-73.083014
CT,Thompsonville,41.99214,-72.596522
CT,Torrington,41.834052,-73.131413
CT,Trumbull,41.272891,-73.211899
CT,Wallingford Center,41.449917,-72.818334
CT,Waterbury,41.5585,-73.036685
CT,Waterford,41.346273,-72.129342
CT,Watertown,41.601303,-73.119832
CT,Wauregan,41.7554,-71.907991
CT,Weatogue,41.847237,-72.829753
CT,Westbrook Center,41.281404,-72.442347
CT,West Hartford,41.766568,-72.754944
CT,West Haven,41.272122,-72.967498
CT,Westport,41.120831,-73.343464
CT,West Simsbury,41.874765,-72.844906
CT,Wethersfield,41.702484,-72.669301
CT,Willimantic,41.715381,-72.217759
CT,Wilton Center,41.188143,-73.429923
CT,Windsor Locks,41.92779,-72.651616
CT,Winsted,41.926987,-73.066502
CT,Woodbury Center,41.544482,-73.204765
CT,Woodmont,41.224295,-72.994476
DE,Arden,39.811251,-75.488609
DE,Ardencroft,39.805299,-75.485863
DE,Ardentown,39.807987,-75.480534
DE,Bear,39.618776,-75.680297
DE,Bellefonte,39.766892,-75.498163
DE,Bethany Beach,38.537592,-75.064283
DE,Bethel,38.570559,-75.619378
DE,Blades,38.635315,-75.602414
DE,Bowers,39.062078,-75.402652
DE,Bridgeville,38.724822,-75.602701
DE,Brookside,39.666635,-75.715261
DE,Camden,39.099032,-75.55696
DE,Cheswold,39.222301,-75.591165
DE,Claymont,39.80317,-75.460483
DE,Clayton,39.274462,-75.630991
DE,Dagsboro,38.546582,-75.246623
DE,Delaware,39.579708,-75.59516
DE,Delmar,38.472454,-75.545091
DE,Dewey Beach,38.695716,-75.075198
DE,Dover,39.160602,-75.521659
DE,Dover Base Housing,39.11707,-75.484056
DE,Edgemoor,39.756277,-75.507448
DE,Ellendale,38.810245,-75.424895
DE,Elsmere,39.738477,-75.594586
DE,Farmington,38.869955,-75.579292
DE,Felton,39.012428,-75.576205
DE,Fenwick Island,38.459766,-75.053286
DE,Frankford,38.521464,-75.234199
DE,Frederica,39.008063,-75.465919
DE,Georgetown,38.689951,-75.387278
DE,Glasgow,39.601548,-75.747349
DE,Greenville,39.774834,-75.603995
DE,Greenwood,38.806845,-75.590667
DE,Harrington,38.924462,-75.569546
DE,Hartly,39.168376,-75.712346
DE,Henlopen Acres,38.725559,-75.084979
DE,Highland Acres,39.116265,-75.518288
DE,Hockessin,39.783973,-75.68069
DE,Houston,38.917715,-75.504106
DE,Kent Acres,39.132184,-75.516121
DE,Kenton,39.227274,-75.664585
DE,Laurel,38.570909,-75.571675
DE,Leipsic,39.240519,-75.515469
DE,Lewes,38.778527,-75.143769
DE,Little Creek,39.166194,-75.44801
DE,Long Neck,38.626926,-75.151141
DE,Magnolia,39.071796,-75.475747
DE,Middletown,39.445173,-75.716753
DE,Milford,38.909981,-75.423327
DE,Millsboro,38.586608,-75.300853
DE,Millville,38.535101,-75.129065
DE,Milton,38.775148,-75.309904
DE,Newark,39.677574,-75.757309
DE,New Castle,39.669813,-75.566273
DE,Newport,39.714445,-75.604196
DE,North Star,39.752503,-75.734864
DE,Ocean View,38.525971,-75.109803
DE,Odessa,39.455375,-75.660576
DE,Pike Creek,39.748501,-75.69535
DE,Pike Creek Valley,39.727268,-75.699592
DE,Rehoboth Beach,38.717446,-75.080611
DE,Rising Sun-Lebanon,39.099911,-75.50635
DE,Riverview,39.030435,-75.51865
DE,Rodney,39.128361,-75.539466
DE,St. Georges,39.562487,-75.657802
DE,Seaford,38.657242,-75.613298
DE,Selbyville,38.460831,-75.205666
DE,Slaughter Beach,38.918307,-75.313303
DE,Smyrna,39.291934,-75.606717
DE,South Bethany,38.516897,-75.058338
DE,Townsend,39.404803,-75.699096
DE,Viola,39.042995,-75.571595
DE,Wilmington,39.735651,-75.532104
DE,Wilmington Manor,39.685822,-75.585224
DE,Woodside,39.07114,-75.566684
DE,Woodside East,39.067544,-75.537625
DE,Wyoming,39.111784,-75.564589
DC,Washington,38.904103,-77.017229
FL,Acacia Villas,26.645791,-80.11047
FL,Alachua,29.765481,-82.474955
FL,Alafaya,28.517991,-81.178557
FL,Alford,30.69567,-85.394629
FL,Allentown,30.770489,-87.084428
FL,Altamonte Springs,28.661022,-81.394681
FL,Altha,30.57335,-85.126082
FL,Altoona,28.968733,-81.648092
FL,Alturas,27.831412,-81.68477
FL,Alva,26.721492,-81.624284
FL,Andrews,29.548175,-82.887997
FL,Anna Maria,27.529833,-82.733719
FL,Apalachicola,29.727426,-84.994047
FL,Apollo Beach,27.76302,-82.403313
FL,Apopka,28.701688,-81.532589
FL,Arcadia,27.221195,-81.858545
FL,Archer,29.540398,-82.511744
FL,Aripeka,28.429331,-82.668273
FL,Asbury Lake,30.049014,-81.787591
FL,Astatula,28.70732,-81.73419
FL,Astor,29.163834,-81.534621
FL,Atlantic Beach,30.338598,-81.39661
FL,Atlantis,26.597248,-80.1041
FL,Auburndale,28.100451,-81.791484
FL,Aucilla,30.477028,-83.760399
FL,Avalon,30.536231,-87.104564
FL,Aventura,25.960139,-80.13311
FL,Avon Park,27.598764,-81.511347
FL,Azalea Park,28.554337,-81.29948
FL,Babson Park,27.834223,-81.528097
FL,Bagdad,30.584172,-87.044892
FL,Baldwin,30.307776,-81.973665
FL,Bal Harbour,25.893358,-80.123171
FL,Balm,27.753039,-82.289456
FL,Bardmoor,27.856083,-82.75324
FL,Bartow,27.886119,-81.821704
FL,Bascom,30.928019,-85.118023
FL,Bay Harbor Islands,25.888383,-80.133601
FL,Bay Hill,28.454968,-81.516895
FL,Bay Lake,28.389224,-81.578369
FL,Bayonet Point,28.324706,-82.68396
FL,Bay Pines,27.816704,-82.777523
FL,Bayport,28.543064,-82.644015
FL,Bayshore Gardens,27.43302,-82.578072
FL,Beacon Square,28.211213,-82.750685
FL,Bear Creek,27.758103,-82.728773
FL,Bee Ridge,27.2843,-82.473077
FL,Bell,29.756871,-82.861803
FL,Bellair-Meadowbrook Terrace,30.179292,-81.734379
FL,Belleair,27.935974,-82.812777
FL,Belleair Beach,27.931244,-82.836575
FL,Belleair Bluffs,27.919619,-82.81975
FL,Belleair Shore,27.917006,-82.845421
FL,Belle Glade,26.687028,-80.666996
FL,Belle Isle,28.465254,-81.349361
FL,Belleview,29.061423,-82.056475
FL,Bellview,30.464787,-87.30925
FL,Berrydale,30.890253,-87.036732
FL,Beverly Beach,29.517161,-81.147728
FL,Beverly Hills,28.917544,-82.454126
FL,Big Coppitt Key,24.580225,-81.652178
FL,Big Pine Key,24.685137,-81.362518
FL,Biscayne Park,25.881696,-80.181101
FL,Bithlo,28.569232,-81.109185
FL,Black Diamond,28.906712,-82.494616
FL,Black Hammock,28.709581,-81.182879
FL,Bloomingdale,27.876716,-82.261418
FL,Blountstown,30.44285,-85.045401
FL,Boca Raton,26.372419,-80.103697
FL,Bokeelia,26.681353,-82.141633
FL,Bonifay,30.781241,-85.688986
FL,Bonita Springs,26.35501,-81.784234
FL,Boulevard Gardens,26.125169,-80.182205
FL,Bowling Green,27.637752,-81.824773
FL,Boynton Beach,26.528327,-80.080734
FL,Bradenton,27.490921,-82.574862
FL,Bradenton Beach,27.461791,-82.69649
FL,Bradley Junction,27.794569,-81.978223
FL,Brandon,27.935985,-82.299255
FL,Branford,29.962161,-82.925571
FL,Brent,30.471891,-87.250693
FL,Brewster,27.761201,-81.98346
FL,Briny Breezes,26.508902,-80.052246
FL,Bristol,30.425515,-84.977316
FL,Broadview Park,26.09875,-80.20847
FL,Bronson,29.449109,-82.638474
FL,Brooker,29.88771,-82.33289
FL,Brookridge,28.548069,-82.489958
FL,Brooksville,28.516578,-82.404665
FL,Brownsdale,30.894151,-87.21502
FL,Brownsville,25.821426,-80.241731
FL,Buckhead Ridge,27.132544,-80.885148
FL,Buckingham,26.645424,-81.747357
FL,Buenaventura Lakes,28.333421,-81.352159
FL,Bunnell,29.418734,-81.319478
FL,Burnt Store Marina,26.767091,-82.051417
FL,Bushnell,28.686231,-82.113234
FL,Butler Beach,29.800466,-81.268841
FL,Cabana Colony,26.855471,-80.086611
FL,Callahan,30.561831,-81.832011
FL,Callaway,30.127106,-85.550927
FL,Campbell,28.259336,-81.45083
FL,Campbellton,30.950711,-85.401789
FL,Canal Point,26.862637,-80.622202
FL,Cape Canaveral,28.393226,-80.604791
FL,Cape Coral,26.643192,-81.997364
FL,Captiva,26.497641,-82.187205
FL,Carrabelle,29.854391,-84.66792
FL,Carrollwood,28.058222,-82.515768
FL,Caryville,30.775167,-85.811916
FL,Casselberry,28.661183,-81.321926
FL,Cedar Grove,30.18103,-85.626728
FL,Cedar Key,29.150265,-83.037362
FL,Celebration,28.310344,-81.55106
FL,Center Hill,28.622027,-82.017168
FL,Century,30.977307,-87.264724
FL,Charleston Park,26.705642,-81.580604
FL,Charlotte Harbor,26.961501,-82.059331
FL,Charlotte Park,26.904381,-82.048963
FL,Chattahoochee,30.698344,-84.83061
FL,Cheval,28.148049,-82.517294
FL,Chiefland,29.48952,-82.866486
FL,Chipley,30.77559,-85.54041
FL,Chokoloskee,25.814228,-81.360109
FL,Christmas,28.555569,-80.990194
FL,Chuluota,28.630796,-81.111991
FL,Chumuckla,30.788026,-87.226177
FL,Cinco Bayou,30.422213,-86.609554
FL,Citrus Hills,28.886829,-82.430749
FL,Citrus Park,28.070996,-82.562173
FL,Citrus Springs,28.993165,-82.459486
FL,Clarcona,28.618052,-81.505259
FL,Clearwater,27.980289,-82.768166
FL,Clermont,28.558302,-81.764779
FL,Cleveland,26.949645,-81.988696
FL,Clewiston,26.752811,-80.939194
FL,Cloud Lake,26.674418,-80.073296
FL,Cobbtown,30.879675,-87.128857
FL,Cocoa,28.377544,-80.764688
FL,Cocoa Beach,28.341093,-80.628605
FL,Cocoa West,28.359494,-80.771182
FL,Coconut Creek,26.279078,-80.184698
FL,Coleman,28.801089,-82.069774
FL,Combee Settlement,28.060079,-81.90424
FL,Connerton,28.307737,-82.464718
FL,Conway,28.49693,-81.333043
FL,Cooper,26.048129,-80.284968
FL,Coral Gables,25.683061,-80.261659
FL,Coral Springs,26.270722,-80.259301
FL,Coral Terrace,25.746187,-80.304463
FL,Cortez,27.467714,-82.668479
FL,Cottondale,30.798591,-85.374647
FL,Country Club,25.940972,-80.310949
FL,Country Walk,25.633794,-80.434803
FL,Crawfordville,30.199552,-84.363398
FL,Crescent Beach,29.730332,-81.241709
FL,Crescent,29.434538,-81.513284
FL,Crestview,30.748047,-86.579267
FL,Crooked Lake Park,27.828682,-81.589937
FL,Cross,29.638811,-83.124811
FL,Crystal Lake,28.035979,-81.899636
FL,Crystal River,28.90356,-82.611843
FL,Crystal Springs,28.182972,-82.153972
FL,Cudjoe Key,24.678201,-81.489373
FL,Cutler Bay,25.577163,-80.336872
FL,Cypress Gardens,27.99782,-81.68487
FL,Cypress Lake,26.539284,-81.899392
FL,Cypress Quarters,27.247885,-80.811376
FL,Dade,28.355933,-82.193437
FL,Dade,28.384084,-82.194265
FL,Dania Beach,26.057213,-80.164585
FL,Davenport,28.161193,-81.610839
FL,Davie,26.079142,-80.285028
FL,Day,30.198419,-83.28731
FL,Daytona Beach,29.190121,-81.08937
FL,Daytona Beach Shores,29.171252,-80.980749
FL,DeBary,28.881398,-81.32427
FL,Deerfield Beach,26.311594,-80.125447
FL,DeFuniak Springs,30.712522,-86.119692
FL,DeLand,29.022505,-81.286488
FL,DeLand Southwest,29.00756,-81.311242
FL,De Leon Springs,29.117204,-81.351684
FL,Delray Beach,26.455903,-80.09042
FL,Deltona,28.905121,-81.210978
FL,Desoto Lakes,27.37212,-82.500707
FL,Destin,30.392765,-86.469506
FL,Dickerson,30.477598,-87.06904
FL,Dixonville,30.984173,-87.052629
FL,Doctor Phillips,28.444803,-81.48021
FL,Doral,25.815177,-80.357989
FL,Dover,27.986821,-82.231146
FL,Duck Key,24.772765,-80.90952
FL,Dundee,28.017259,-81.603436
FL,Dunedin,28.025744,-82.815358
FL,Dunnellon,29.055492,-82.439918
FL,Eagle Lake,27.975707,-81.756877
FL,East Bronson,29.459296,-82.590538
FL,East Lake,28.123333,-82.689661
FL,East Lake-Orient Park,28.00443,-82.364685
FL,East Milton,30.617223,-86.964336
FL,East Palatka,29.649647,-81.596926
FL,Eastpoint,29.762543,-84.868488
FL,East Williston,29.388349,-82.416484
FL,Eatonville,28.614962,-81.392377
FL,Ebro,30.437284,-85.882013
FL,Edgewater,28.954411,-80.940827
FL,Edgewood,28.48151,-81.370131
FL,Eglin AFB,30.46053,-86.55054
FL,Egypt Lake-Leto,28.017322,-82.506141
FL,Elfers,28.214845,-82.721638
FL,Ellenton,27.526709,-82.526589
FL,El Portal,25.855379,-80.194122
FL,Englewood,26.960709,-82.354066
FL,Ensley,30.525954,-87.272268
FL,Estero,26.423136,-81.801932
FL,Esto,30.981662,-85.642959
FL,Eustis,28.856414,-81.67835
FL,Everglades,25.857584,-81.386593
FL,Fairview Shores,28.601603,-81.395701
FL,Fanning Springs,29.587585,-82.933172
FL,Feather Sound,27.908827,-82.687771
FL,Fellsmere,27.739403,-80.623991
FL,Fernandina Beach,30.658744,-81.449155
FL,Ferndale,28.617578,-81.697727
FL,Fern Park,28.648192,-81.345571
FL,Ferry Pass,30.523846,-87.193831
FL,Fidelis,30.930497,-87.030735
FL,Fisher Island,25.761829,-80.142169
FL,Fish Hawk,27.847559,-82.217775
FL,Five Points,30.224052,-82.644059
FL,Flagler Beach,29.473849,-81.131022
FL,Flagler Estates,29.648445,-81.457729
FL,Fleming Island,30.099116,-81.712394
FL,Floral,28.70668,-82.306726
FL,Florida,25.444012,-80.467865
FL,Florida Ridge,27.583462,-80.383467
FL,Floridatown,30.582419,-87.160944
FL,Forest,28.661479,-81.444877
FL,Fort Denaud,26.722744,-81.553945
FL,Fort Green,27.625455,-81.939711
FL,Fort Green Springs,27.587623,-81.940198
FL,Fort Lauderdale,26.141227,-80.146731
FL,Fort Meade,27.766046,-81.802738
FL,Fort Myers,26.619681,-81.831725
FL,Fort Myers Beach,26.432536,-81.916746
